1.97365,0.252553,0.131839,0.481212,0.824935,0.425783,0.113653,0.0192862,0.258992,0.0629173,-0.0220346,0.0128719
0,0,0,0,0,0,0,0,0,0,0,0
2.45385,0.137355,-0.315129,0.172252,0.590409,0.240203,0.172659,0.296625,0.0514396,-0.109516,-0.227655,-0.0561637
1.74129,1.11357,0.801153,0.611303,0.532202,0.339701,0.222098,0.0710122,0.0146012,-0.0183934,0.0574975,-0.025537
2.47461,0.779111,0.216422,0.179177,0.555522,0.121292,-0.132702,-0.135226,-0.0398314,-0.261863,-0.210561,-0.153397
